Board
JobName,PCBResult,PCBName
C:\KohYoung\KY_JOB\627-351-12A_BOT_JOB_DS-406546\627-351-12A_BOT_JOB_DS-406546.mdb,GOOD,627-351-12ABOT_JOB_DS-406546
Panel 
 ArrayBarcode,PanelResult,PanelInspectionDate,PanelInspectionStartTime,PanelInspectionEndTime 
508BFD5,GOOD,2026-06-12,14:09:02,14:09:31
Pad 
 ComponentID,PadNo,Volume,Height,Area,OffsetX,OffsetY,PadResult 
U25_B,28631,94.77193,122.9219,97.91614,0.009411888,-0.001548931,GOOD,
U25_B,28632,99.73765,127.6098,99.261,0.007707068,-0.0008317849,GOOD,
U25_B,28633,97.72764,128.147,96.85291,0.005997371,-0.0001073251,GOOD,
U25_B,28634,104.5042,127.5767,104.0317,0.004292551,-0.009352094,GOOD,
U25_B,28635,100.798,131.2225,97.55457,0.00258773,-0.01858953,GOOD,
U25_B,28636,104.5346,130.5928,101.6587,0.0008853471,0.00012441,GOOD,
U25_B,28637,107.1197,134.9081,100.8404,-0.0008268062,-0.01612345,GOOD,
U25_B,28638,94.83797,114.8217,104.8967,-0.002524314,-0.01838707,GOOD,
U25_B,28639,102.1671,128.3804,101.0686,0.01575315,-0.01765042,GOOD,
U25_B,28640,106.7336,131.7361,102.8964,0.0140459,-0.01689913,GOOD,
U25_B,28641,105.5418,132.1043,101.4638,0.01234351,-0.01616004,GOOD,
U25_B,28642,102.5961,132.3651,98.43762,0.01063625,-0.01440621,GOOD,
U25_B,28643,107.8662,141.3912,96.8873,0.008931413,-0.01367687,GOOD,
U25_B,28644,104.3253,137.0492,96.67561,0.00722903,-0.0129451,GOOD,
U27_A,28645,110.5333,146.6291,95.73636,-0.0002487691,-0.00240997,GOOD,
U27_A,28646,105.6376,146.8035,91.38729,-0.001958465,0.00115376,GOOD,
U27_A,28647,108.569,154.4326,89.28331,0.01631654,0.001846508,GOOD,
U27_A,28648,111.4579,152.1619,93.02689,0.01460441,0.002566092,GOOD,
U27_A,28649,103.7468,141.6237,93.03415,0.01289959,0.003271029,GOOD,
U27_A,28650,109.2714,152.5516,90.96896,0.01119233,0.003027105,GOOD,
U27_A,28651,104.0986,142.8495,92.54863,0.009487512,-4.877689E-05,GOOD,
U27_A,28652,115.7905,160.7022,91.50706,0.007790004,-0.007995853,GOOD,
U27_A,28653,111.4523,152.5134,92.8078,0.006077851,0.0004878488,GOOD,
U27_A,28654,114.9321,154.3313,94.57822,0.004380343,0.001078147,GOOD,
U27_A,28655,112.9819,150.7696,95.16968,0.002677959,-0.002936865,GOOD,
U27_A,28656,113.0797,148.7689,96.5331,0.0009780137,-0.001251334,GOOD,
U27_A,28657,112.4993,150.9777,94.63258,-0.000726807,0.001407456,GOOD,
U27_A,28658,113.7704,151.1044,95.62153,0.0175531,-0.0001805005,GOOD,
U27_A,28659,109.8313,145.1383,96.10545,0.01585559,-0.009417936,GOOD,
U27_A,28660,109.881,147.542,94.5825,0.01415564,-0.007732426,GOOD,
U27_A,28661,110.5475,153.4544,91.48994,-0.002041401,-0.001378182,GOOD,
U27_A,28662,98.28094,137.9115,90.505,-0.003751097,0.001231831,GOOD,
U27_A,28663,107.0409,145.3568,93.52296,0.01451906,0.0009683841,GOOD,
U27_A,28664,96.46674,137.1505,89.32724,0.01281422,0.00168553,GOOD,
U27_A,28665,106.8323,152.6417,88.88596,0.01110208,0.004295524,GOOD,
U27_A,28666,102.1617,142.3775,91.12771,0.009399701,0.00310028,GOOD,
U27_A,28667,109.206,150.6615,92.0551,0.007690005,2.439844E-05,GOOD,
U27_A,28668,106.6598,144.1685,93.95804,0.005992497,0.007317753,GOOD,
U27_A,28669,110.5361,141.2659,99.37351,0.004282781,0.002463643,GOOD,
U27_A,28670,99.61219,150.4369,84.09341,0.002585293,0.001144009,GOOD,
U27_A,28671,104.0565,144.4244,91.50241,0.0008828896,0.002846604,GOOD,
U27_A,28672,106.0056,140.7971,95.61777,-0.000817056,0.004529697,GOOD,
U27_A,28673,114.7137,160.7825,90.61089,0.0003438932,0.002424617,GOOD,
U27_A,28674,112.4479,152.7153,93.51313,0.0157629,-0.001070834,GOOD,
U27_A,28675,104.3644,139.6614,94.90291,0.0140654,-0.00554442,GOOD,
U27_A,28676,106.0551,148.7374,90.55559,0.01236791,-0.006717703,GOOD,
U27_A,28677,96.73315,144.5314,84.99963,-0.002782834,-0.002248992,GOOD,
U27_A,28678,107.165,161.0874,84.488,-0.004494987,0.0003585631,GOOD,
U27_A,28679,98.13113,142.9954,87.15422,0.01377517,0.004861423,GOOD,
U27_A,28680,104.5371,142.7759,92.98642,0.01206547,-0.002041656,GOOD,
U27_A,28681,101.4445,139.8738,92.10772,0.01035821,0.0005610242,GOOD,
U27_A,28682,94.41698,137.2234,87.38271,0.008653373,0.001270857,GOOD,
U27_A,28683,94.64351,138.7499,86.62869,0.006943678,0.005817618,GOOD,
U27_A,28684,104.4534,145.1865,91.36929,0.005246169,0.001675759,GOOD,
U27_A,28685,110.9434,149.9515,93.9625,0.003534036,0.003490575,GOOD,
U27_A,28686,108.501,151.18,91.14713,0.001838965,0.003122241,GOOD,
U27_A,28687,105.1209,145.6931,91.63338,0.0001365823,0.002917342,GOOD,
U27_A,28688,101.1127,140.1691,91.61306,-0.001563363,0.002695378,GOOD,
U27_A,28689,105.2072,142.4665,93.78572,-0.003260871,-0.001322072,GOOD,
U27_A,28690,106.5415,147.2845,91.86826,0.01501903,-0.001958709,GOOD,
U27_A,28691,110.8942,148.6245,94.75938,0.01332153,-0.01405496,GOOD,
U27_A,28692,103.9977,132.014,100.0478,0.01162646,-0.008561773,GOOD,
U27_A,28693,104.1982,145.2506,91.10573,-0.01166182,0.002768553,GOOD,
U27_A,28694,104.5084,144.361,91.94011,-0.01344226,9.513593E-05,GOOD,
U27_A,28695,107.9998,145.9296,93.99039,-0.01522391,-0.01111809,GOOD,
U27_A,28696,105.1787,144.2038,92.63069,0.0029743,-0.01234261,GOOD,
U27_A,28697,103.9208,142.013,92.93481,0.001192637,-0.009739932,GOOD,
U27_A,28698,106.0421,155.2205,86.76269,-0.0005865684,-0.007125043,GOOD,
U27_A,28699,114.6856,147.3841,98.82389,-0.002366993,-0.01114737,GOOD,
U27_A,28700,112.3853,145.8349,97.87051,-0.004143761,-0.01241335,GOOD,
U27_A,28701,109.734,144.4615,96.47012,-0.005930299,-0.003893039,GOOD,
U27_A,28702,109.1707,145.9382,95.00381,-0.00770463,-0.009949706,GOOD,
U27_A,28703,107.207,146.0213,93.24183,-0.009485055,-0.009191097,GOOD,
U27_A,28704,106.2182,144.1432,93.58546,-0.0112655,-0.008405651,GOOD,
U27_A,28705,111.7861,149.4097,95.01947,-0.01304592,-0.009535033,GOOD,
U27_A,28706,106.398,140.12,96.43555,-0.01483002,-0.005854206,GOOD,
U27_A,28707,111.4841,149.2225,94.88174,0.003366965,-0.006959189,GOOD,
U27_A,28708,105.8107,144.6577,92.89491,0.00158654,-0.007127481,GOOD,
U27_A,28709,104.4251,146.9296,90.26084,-0.012474,0.0009269207,GOOD,
U27_A,28710,108.2745,147.3552,93.31782,-0.01425686,-0.001729432,GOOD,
U27_A,28711,103.419,145.8439,90.05667,-0.01603851,-0.01102054,GOOD,
U27_A,28712,109.7743,145.8482,95.58794,0.002159682,-0.01318171,GOOD,
U27_A,28713,103.8724,136.2601,96.81332,0.0003780388,-0.009622836,GOOD,
U27_A,28714,105.7829,144.5917,92.91284,-0.001404843,-0.00890571,GOOD,
U27_A,28715,103.3639,141.7012,92.64017,-0.003185268,-0.008159288,GOOD,
U27_A,28716,112.4613,145.9402,97.86594,-0.004962036,-0.009420394,GOOD,
U27_A,28717,107.2164,142.1317,95.80193,-0.00675223,-0.005661496,GOOD,
U27_A,28718,107.6948,148.166,92.31018,-0.008526561,-0.01076684,GOOD,
U27_A,28719,107.8863,139.4049,98.28603,-0.0103082,-0.007149441,GOOD,
U27_A,28720,116.7155,162.2002,91.38626,-0.01208987,-0.008273927,GOOD,
U27_A,28721,112.9481,150.2145,95.49287,-0.01387273,-0.01131812,GOOD,
U27_A,28722,107.5527,153.1307,89.19955,-0.01565681,-0.006690866,GOOD,
U27_A,28723,113.8535,151.1271,95.6771,0.002540158,-0.00970822,GOOD,
U27_A,28724,109.3118,151.757,91.47914,0.0007572963,-0.007027489,GOOD,
U27_A,28725,102.7042,146.3181,89.14439,-0.0133069,0.0009903448,GOOD,
U27_A,28726,98.85275,135.7141,92.5055,-0.01508854,-0.003553979,GOOD,
U27_A,28727,102.4479,145.1869,89.6147,-0.01687141,-0.01283046,GOOD,
U27_A,28728,103.6347,144.8915,90.83766,0.001325563,-0.01212307,GOOD,
U27_A,28729,101.3462,139.2608,92.42346,-0.00045608,-0.01140838,GOOD,
U27_A,28730,105.7725,148.747,90.30843,-0.002240181,-0.01068635,GOOD,
U27_A,28731,103.4902,133.1328,98.72289,-0.004023043,-0.00993506,GOOD,
U27_A,28732,109.8351,146.0095,95.5353,-0.00580103,-0.01596002,GOOD,
U27_A,28733,118.1595,159.0474,94.35083,-0.007590006,-0.01029608,GOOD,
U27_A,28734,106.8733,143.5933,94.52329,-0.009366774,-0.00968626,GOOD,
U27_A,28735,107.5923,147.5251,92.62303,-0.01114964,-0.01274264,GOOD,
U27_A,28736,116.2472,156.2936,94.45935,-0.0129313,-0.01005703,GOOD,
U27_A,28737,112.9011,151.5817,94.59218,-0.01471416,-0.01120104,GOOD,
U27_A,28738,111.9532,154.381,92.09719,-0.01649948,-0.005627347,GOOD,
U27_A,28739,109.475,150.5457,92.35286,0.001696289,-0.01055951,GOOD,
U27_A,28740,107.0662,144.5795,94.04794,-8.65727E-05,-0.00883741,GOOD,
U27_AA,28741,105.5818,140.4955,95.44002,0.002173109,0.0008098243,GOOD,
U27_AA,28742,120.4038,149.0328,102.6035,0.003570619,0.009315507,GOOD,
U27_AA,28743,126.0238,148.7039,107.6301,0.00496813,-0.001175721,GOOD,
U27_AA,28744,114.6497,145.9881,99.73762,0.00636566,0.008303202,GOOD,
U27_AA,28745,114.7773,144.3192,101.0033,0.01228741,-0.001657475,GOOD,
U27_AA,28746,124.6292,150.8457,104.9278,0.01089477,-0.01115836,GOOD,
U27_AA,28747,124.0883,151.0471,104.3331,0.009502137,-0.0006939667,GOOD,
U27_AA,28748,104.7361,137.9613,96.41463,0.008107064,-0.009230123,GOOD,
U27_B,28749,98.07238,123.1235,101.1601,-0.01188621,-0.009611866,GOOD,
U27_B,28750,100.5154,123.1527,103.6555,-0.01364712,-0.008915461,GOOD,
U27_B,28751,104.7423,123.8923,107.3696,-0.01540682,-0.008210524,GOOD,
U27_B,28752,97.37228,126.3273,97.89082,0.00281576,-0.007494596,GOOD,
U27_B,28753,102.9833,126.0479,103.7612,0.001059731,-0.006784784,GOOD,
U27_B,28754,98.04873,122.0576,102.019,-0.0006926614,-0.006078608,GOOD,
U27_B,28755,100.4006,125.5711,101.543,-0.002442597,-0.005389517,GOOD,
U27_B,28756,102.4181,131.5339,98.88786,-0.004185239,-0.006673782,GOOD,
U27_B,28757,104.375,129.099,102.678,-0.005935174,-0.002988079,GOOD,
U27_B,28758,106.7114,131.8315,102.8006,-0.007669266,-0.005274878,GOOD,
U27_B,28759,100.0664,125.6685,101.1266,-0.009405795,-0.004588225,GOOD,
U27_B,28760,104.6722,134.7026,98.68681,-0.01113989,-0.003885726,GOOD,
U27_B,28761,106.2107,135.2167,99.75662,-0.01287032,-0.003174694,GOOD,
U27_B,28762,108.9123,132.8906,104.0845,-0.01459954,-0.001487945,GOOD,
U27_B,28763,105.2257,131.8351,101.3665,0.003657192,-0.0007842269,GOOD,
U27_B,28764,105.7149,131.2001,102.3306,0.001940183,-8.170779E-05,GOOD,
U27_B,28765,97.52563,125.3979,98.7716,-0.01372396,-0.01146081,GOOD,
U27_B,28766,102.6546,126.2254,103.2845,-0.01548365,-0.01076684,GOOD,
U27_B,28767,96.08234,120.3744,101.3709,-0.01724091,-0.01006313,GOOD,
U27_B,28768,97.18996,121.1122,101.9148,0.0009828887,-0.009348438,GOOD,
U27_B,28769,103.1222,128.7969,101.6835,-0.000769484,-0.008642262,GOOD,
U27_B,28770,103.6569,124.994,105.3204,-0.002520658,-0.007937325,GOOD,
U27_B,28771,100.8249,120.5663,106.2051,-0.004269374,-0.007249453,GOOD,
U27_B,28772,103.5192,123.9448,106.0709,-0.00600956,-0.008536156,GOOD,
U27_B,28773,101.5135,123.278,104.5784,-0.007758296,-0.004851672,GOOD,
U27_B,28774,101.6972,135.6978,95.17874,-0.009491169,-0.007138471,GOOD,
U27_B,28775,104.7774,137.0197,97.11542,-0.01122648,-0.006451818,GOOD,
U27_B,28776,105.6136,127.7726,104.975,-0.01295813,-0.005751757,GOOD,
U27_B,28777,106.9055,137.941,98.42613,-0.01468611,-0.005040705,GOOD,
U27_B,28778,103.9184,130.9658,100.7716,-0.01641289,-0.003352757,GOOD,
U27_B,28779,106.5693,130.2525,103.9081,0.001846278,-0.002650238,GOOD,
U27_B,28780,102.4513,135.5573,95.98389,0.0001292696,-0.001947739,GOOD,
U27_B,28781,99.8279,128.2663,98.84234,-0.01453856,-0.01330612,GOOD,
U27_B,28782,95.85141,118.6241,102.6194,-0.01629704,-0.01261337,GOOD,
U27_B,28783,89.14283,115.5342,97.98954,-0.01805307,-0.01191207,GOOD,
U27_B,28784,101.7544,125.8193,102.7093,0.0001731654,-0.0111986,GOOD,
U27_B,28785,102.2083,127.1536,102.0849,-0.001577989,-0.01049365,GOOD,
U27_B,28786,98.91597,118.6365,105.8893,-0.003326725,-0.009791147,GOOD,
U27_B,28787,104.2807,127.5452,103.835,-0.005073004,-0.009104493,GOOD,
U27_B,28788,105.3548,127.6248,104.8391,-0.00681197,-0.01039122,GOOD,
U27_B,28789,107.7086,127.5655,107.2311,-0.008559488,-0.006709151,GOOD,
U27_B,28790,108.8754,130.3345,106.0899,-0.01028992,-0.008997168,GOOD,
U27_B,28791,104.9821,127.4463,104.6145,-0.01202401,-0.008311754,GOOD,
U27_B,28792,101.541,128.9843,99.97894,-0.01375321,-0.007612892,GOOD,
U27_B,28793,93.90595,129.8948,91.81319,-0.01548121,-0.006903079,GOOD,
U27_B,28794,107.467,132.6625,102.8799,-0.01720555,-0.00521633,GOOD,
U27_B,28795,103.6305,134.62,97.7646,0.001054836,-0.004516269,GOOD,
U27_B,28796,95.36256,121.3983,99.76291,-0.0006597347,-0.003812551,GOOD,
U27_B,28797,101.0165,128.9441,99.49349,0.002140182,-0.0006927477,GOOD,
U27_B,28798,104.7927,124.7656,106.6693,0.0003902265,-3.656768E-06,GOOD,
U27_B,28799,97.66467,124.3033,99.78343,-0.00135849,0.0006951856,GOOD,
U27_B,28800,103.2819,125.3806,104.6159,0.01687508,0.00140256,GOOD,
U27_B,28801,98.80195,123.8293,101.3318,0.01513,0.002102642,GOOD,
U27_B,28802,101.9454,136.511,94.84265,0.01338738,0.002801484,GOOD,
U27_B,28803,99.83795,124.4311,101.8991,0.01164597,0.003482023,GOOD,
U27_B,28804,108.7251,128.9309,107.0968,0.009913103,0.002189225,GOOD,
U27_B,28805,107.9136,129.1957,106.0796,0.00817048,0.005863958,GOOD,
U27_B,28806,110.0363,135.059,103.4704,0.006444921,0.003567407,GOOD,
U27_B,28807,105.6926,128.8738,104.1558,0.004714486,0.004245508,GOOD,
U27_B,28808,102.9207,128.2807,101.8932,0.002988926,0.004937037,GOOD,
U27_B,28809,107.5118,134.3851,101.6036,0.001264585,0.005637098,GOOD,
U27_B,28810,101.2394,120.7952,106.4398,-0.0004585176,0.007312877,GOOD,
U27_B,28811,108.0911,131.5587,104.3456,0.0178043,0.008003186,GOOD,
U27_B,28812,102.0236,133.3829,97.14142,0.01609095,0.008694716,GOOD,
U27_B,28813,98.64988,127.0642,98.60001,0.001332876,-0.002531942,GOOD,
U27_B,28814,102.2425,125.5006,103.4641,-0.0004146219,-0.001842851,GOOD,
U27_B,28815,98.72865,121.4015,103.2816,-0.002162119,-0.001145228,GOOD,
U27_B,28816,102.554,129.8865,100.2749,0.01607265,-0.000437853,GOOD,
U27_B,28817,103.6217,129.8731,101.3294,0.01433003,0.0002622282,GOOD,
U27_B,28818,101.3875,122.3313,105.2569,0.01258862,0.0009586328,GOOD,
U27_B,28819,111.2207,134.7616,104.815,0.01084844,0.001639171,GOOD,
U27_B,28820,104.0777,123.7977,106.7699,0.009116786,0.000343936,GOOD,
U27_B,28821,106.2203,127.1904,106.0613,0.007375382,0.004017449,GOOD,
U27_B,28822,100.7485,129.9487,98.46231,0.005651041,0.001718461,GOOD,
U27_B,28823,97.91279,119.5377,104.0252,0.003920606,0.002392905,GOOD,
U27_B,28824,106.1842,131.7737,102.3375,0.002193828,0.003081996,GOOD,
U27_B,28825,108.0867,134.3089,102.2048,0.0004707253,0.003778401,GOOD,
U27_B,28826,108.3008,135.4899,101.5146,-0.001252397,0.005450503,GOOD,
U27_B,28827,105.9711,132.2271,101.7819,0.01701042,0.006137156,GOOD,
U27_B,28828,101.3344,128.0908,100.4715,0.01529707,0.006823809,GOOD,
U27_B,28829,95.86762,122.018,99.78192,0.0005158398,-0.004369918,GOOD,
U27_B,28830,95.07092,120.4395,100.2496,-0.001231678,-0.003682046,GOOD,
U27_B,28831,92.95533,117.022,100.8813,-0.002975519,-0.002984422,GOOD,
U27_B,28832,97.46243,123.8346,99.95374,0.01526049,-0.002277048,GOOD,
U27_B,28833,95.30573,123.2308,98.22077,0.01351909,-0.001578185,GOOD,
U27_B,28834,99.40082,131.7823,95.79359,0.01178012,-0.0008817807,GOOD,
U27_B,28835,100.9102,125.3445,102.243,0.01004113,-0.0002024611,GOOD,
U27_B,28836,105.4917,139.5641,95.99498,0.0083095,-0.001500134,GOOD,
U27_B,28837,103.1565,128.3887,102.0408,0.006569295,0.00217216,GOOD,
U27_B,28838,97.77097,120.8731,102.7268,0.004844974,-0.0001292857,GOOD,
U27_B,28839,101.1437,137.4922,93.42532,0.003116976,0.0005427403,GOOD,
U27_B,28840,104.6089,131.1141,101.3266,0.001390198,0.001228155,GOOD,
U27_B,28841,103.1188,130.8646,100.0736,-0.000334143,0.001922121,GOOD,
U27_B,28842,104.3558,134.0641,98.85709,-0.002056027,0.003589348,GOOD,
U27_B,28843,100.2021,131.5077,96.76746,0.01620558,0.004271125,GOOD,
U27_B,28844,102.9352,130.1974,100.4073,0.01448979,0.004952902,GOOD,
U27_BB,28845,103.0734,138.7418,94.35021,0.008758247,0.0002097746,GOOD,
U27_BB,28846,125.0586,153.6588,103.3618,0.01019967,-0.01135471,GOOD,
U27_BB,28847,119.4448,148.3234,102.2731,0.01163866,-0.001958709,GOOD,
U27_BB,28848,117.5666,149.4476,99.90762,0.01307885,-0.00253438,GOOD,
U27_BB,28849,115.8113,149.3778,98.46199,0.008564363,0.007578742,GOOD,
U27_BB,28850,123.3041,149.9133,104.4579,0.007135144,0.008151975,GOOD,
U27_BB,28851,127.3789,160.4126,100.8469,0.005705906,-0.001244021,GOOD,
U27_BB,28852,116.9488,147.0854,100.9788,0.00427425,0.01031558,GOOD,
U27_CC,28853,100.9382,138.3861,92.63319,0.0017853,-0.0004049221,GOOD,
U27_CC,28854,123.9485,152.5137,103.2134,0.00317306,0.008039774,GOOD,
U27_CC,28855,126.3967,149.4403,107.4167,0.004563278,-0.002503887,GOOD,
U27_CC,28856,115.2978,146.7964,99.74922,0.005953476,0.00692504,GOOD,
U27_CC,28857,113.8093,145.3657,99.4305,0.01166304,-0.003117365,GOOD,
U27_CC,28858,121.4235,149.5359,103.1243,0.01026797,-0.01257555,GOOD,
U27_CC,28859,125.6426,150.3635,106.1202,0.008872892,-0.002061158,GOOD,
U27_CC,28860,108.7726,140.0263,98.65369,0.007477819,-0.01054244,GOOD,
U27_DD,28861,108.7611,144.7433,95.42869,0.008759486,-0.01408911,GOOD,
U27_DD,28862,126.9038,159.5064,101.0416,0.01019236,-0.005685895,GOOD,
U27_DD,28863,120.7859,148.1105,103.5701,0.01162646,-0.01625028,GOOD,
U27_DD,28864,117.0369,150.8104,98.55875,0.01305933,-0.006854302,GOOD,
U27_DD,28865,113.5355,146.7629,98.247,0.008564363,0.003229566,GOOD,
U27_DD,28866,122.5704,154.4136,100.81,0.007143676,-0.00616643,GOOD,
U27_DD,28867,126.8985,155.044,103.9454,0.005722988,0.004402849,GOOD,
U27_DD,28868,112.6869,147.813,96.81995,0.004301082,-0.003997927,GOOD,
U282,28869,107.4237,131.8998,103.4331,-0.0008658268,-0.000234173,GOOD,
U282,28870,100.0914,129.523,98.14165,-0.01015943,0.001251334,GOOD,
U282,28871,100.0758,130.5116,97.38306,-0.01943718,0.002734403,GOOD,
U282,28872,101.0064,130.896,98.00001,-0.01549463,0.003024667,GOOD,
U282,28873,95.25803,128.5898,94.08033,0.003068186,4.39012E-05,GOOD,
U283,28874,97.29815,133.5366,92.53542,0.00151703,-0.01134252,GOOD,
U283,28875,101.957,132.6466,97.6168,0.01081064,0.007147003,GOOD,
U283,28876,106.1496,138.7236,97.17889,9.878038E-05,0.005654183,GOOD,
U283,28877,103.9616,138.1938,95.54061,-0.002404795,-0.0116767,GOOD,
U283,28878,102.2754,130.9717,99.17393,0.006893688,0.006810382,GOOD,
U283,28879,109.2796,146.8984,94.47701,-0.003813294,0.005317561,GOOD,
U6_A,28880,100.7202,148.4299,86.1785,-0.007572923,-0.001339156,GOOD,
U6_A,28881,101.9286,142.4503,90.87337,-0.008970453,0.002688044,GOOD,
U6_A,28882,100.7781,141.0799,90.72034,-0.01036796,-0.004083311,GOOD,
U6_A,28883,104.0565,144.8104,91.25845,-0.007648547,-0.0172699,GOOD,
U6_A,28884,102.3743,141.9513,91.59153,-0.009050932,-0.006690866,GOOD,
U6_A,28885,108.4567,145.8192,94.45944,-0.01045088,-0.0160649,GOOD,
U6_B,28886,108.7539,135.9262,101.6121,-0.007014406,0.002201414,GOOD,
U6_B,28887,103.109,128.2998,102.0643,-0.008463145,-0.007167745,GOOD,
U6_B,28888,102.9833,132.6806,98.57417,-0.009913103,0.003452769,GOOD,
U6_B,28889,99.86307,131.2789,96.60812,-0.01005578,0.007627538,GOOD,
U6_B,28890,102.3435,126.2637,102.9402,-0.007148551,0.006342055,GOOD,
U74_A,28891,96.46322,142.996,85.67255,-0.005937612,-0.00560051,GOOD,
U74_A,28892,98.95456,142.9826,87.8934,-0.005305929,-0.002912466,GOOD,
U74_A,28893,89.00486,144.2026,78.38708,0.01185451,-0.005037048,GOOD,
U74_A,28894,85.76608,125.4819,86.80369,0.01075697,-0.003029543,GOOD,
U74_A,28895,86.73489,136.6699,80.59811,0.01352762,0.0004158924,GOOD,
U74_A,28896,95.4351,141.0336,85.93881,0.01462759,-0.002157513,GOOD,
U74_A,28897,97.16457,144.8397,85.19694,-0.004257187,0.0005244365,GOOD,
U74_A,28898,91.17635,141.737,81.69638,-0.003155997,0.002327044,GOOD,
U74_B,28899,102.5619,147.3315,88.40847,0.00945091,0.01243775,GOOD,
U74_B,28900,97.10126,146.6266,84.10384,0.00833875,0.01290851,GOOD,
U74_B,28901,106.9537,153.0848,88.72942,0.007227811,0.01137666,GOOD,
U74_B,28902,96.60362,144.2523,85.05003,0.006114434,0.01184255,GOOD,
U74_B,28903,94.94152,144.5876,83.39283,-0.001030461,-0.00209287,GOOD,
U74_B,28904,102.0689,152.9659,84.74274,8.413516E-05,-0.002558779,GOOD,
U74_B,28905,104.5832,144.7619,91.75108,0.001193856,-0.001024495,GOOD,
U74_B,28906,105.1994,156.8982,85.15282,0.002308472,0.00412965,GOOD,
U75_A,28907,96.7464,147.489,83.30652,-0.003448662,-0.01345003,GOOD,
U75_A,28908,102.3311,151.5695,85.74314,-0.00234993,-0.01113274,GOOD,
U75_A,28909,97.65295,146.5822,84.60728,-0.001256053,-0.01243775,GOOD,
U75_A,28910,112.3501,167.1195,85.37881,-0.0001597589,-0.007878777,GOOD,
U75_A,28911,111.3541,166.4659,84.95419,-0.003142591,0.0008829996,GOOD,
U75_A,28912,99.07946,148.7695,84.58109,-0.00423401,0.001373306,GOOD,
U75_A,28913,101.4706,160.4827,80.30002,-0.005321773,-0.0006951856,GOOD,
U75_A,28914,92.69829,139.6449,84.3044,-0.006413213,-0.006383519,GOOD,
U75_B,28915,112.9856,167.0854,85.87921,-0.0005902248,0.001251334,GOOD,
U75_B,28916,113.9233,166.3238,86.98847,-0.001679207,-0.0005573674,GOOD,
U75_B,28917,121.0548,170.906,89.95562,-0.002764552,0.002368507,GOOD,
U75_B,28918,102.7968,159.0732,82.07032,-0.003854753,-0.002947835,GOOD,
U75_B,28919,119.4756,181.1419,83.76528,-0.001113377,0.006124967,GOOD,
U75_B,28920,132.2391,176.8749,94.95052,-1.830154E-05,0.005822495,GOOD,
U75_B,28921,128.5656,180.8902,90.26376,0.001069481,0.01187549,GOOD,
U75_B,28922,120.2542,174.2864,87.62747,0.002162119,0.004699207,GOOD,
U76_A,28923,99.3064,143.382,87.96024,0.00932166,-0.0007439625,GOOD,
U76_A,28924,99.04738,147.0751,85.52787,0.01048625,-0.001870906,GOOD,
U76_A,28925,101.4034,153.0632,84.13665,0.01421053,-0.002992955,GOOD,
U76_A,28926,100.9308,155.8708,82.23611,0.01144232,-0.004117461,GOOD,
U76_A,28927,98.40415,143.4955,87.0921,0.006547357,-0.01160351,GOOD,
U76_A,28928,99.17262,150.2992,83.79898,0.006509555,-0.01048633,GOOD,
U76_A,28929,95.31052,147.3411,82.15246,0.006154673,-0.009376474,GOOD,
U76_A,28930,88.81206,146.7645,76.85189,0.003307205,-0.008264177,GOOD,
U76_B,28931,74.56968,136.2137,69.52565,0.002780396,0.0008866763,GOOD,
U76_B,28932,86.93945,132.2947,83.45995,0.0005938811,-0.0002744175,GOOD,
U76_B,28933,90.58683,132.5042,86.82384,-0.0001524263,-0.001434272,GOOD,
U76_B,28934,97.75172,137.1795,90.49802,0.01169962,-0.002596585,GOOD,
U76_B,28935,84.94251,140.5053,76.77791,-0.0009426494,0.005585883,GOOD,
U76_B,28936,88.51289,131.9705,85.17918,0.005854696,0.004429685,GOOD,
U76_B,28937,89.18066,133.6044,84.77227,0.006231516,0.003280801,GOOD,
U76_B,28938,87.33312,129.1958,85.84885,0.006853448,0.00212702,GOOD,
U77_A,28939,89.38696,154.0231,73.70419,-0.01109477,-0.009174012,GOOD,
U77_A,28940,90.85788,145.7561,79.16615,0.007472923,-0.01596733,GOOD,
U77_A,28941,88.95061,152.4116,74.11989,0.006055913,-0.006034707,GOOD,
U77_A,28942,89.80182,145.3613,78.45853,-0.01125329,-0.007032365,GOOD,
U77_A,28943,83.71868,142.4012,74.66418,0.007307091,-0.01186695,GOOD,
U77_A,28944,87.17024,144.3579,76.68871,0.005885185,-0.005207798,GOOD,
U77_B,28945,93.61982,141.8093,83.84302,0.01241546,-0.007794632,GOOD,
U77_B,28946,91.6472,135.5581,85.86129,0.01099112,-0.01726258,GOOD,
U77_B,28947,100.1024,143.0416,88.87625,0.009567991,-0.006753072,GOOD,
U77_B,28948,87.50622,136.6758,81.31129,0.01209352,-0.003718633,GOOD,
U77_B,28949,94.98852,140.8039,85.6762,0.0106521,-0.0132183,GOOD,
U77_B,28950,94.43043,137.5861,87.16483,0.009209452,-0.002741717,GOOD,
U83,28951,111.3407,147.8911,95.61275,0.0007121818,-0.008499568,GOOD,
U83,28952,107.0366,139.0578,97.75542,-0.0009585134,-0.007838532,GOOD,
U83,28953,106.5606,143.324,94.42377,-0.002621876,-0.009093523,GOOD,
U83,28954,107.525,145.0692,94.13213,-0.004285239,-0.006543297,GOOD,
U83,28955,103.2356,143.5975,91.30323,-0.005948581,-0.005911515,GOOD,
